cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,date_activ_day,date_activ_month,date_activ_year,date_end_day,date_end_month,date_end_year,date_modif_prod_day,date_modif_prod_month,date_modif_prod_year,date_renewal_day,date_renewal_month,date_renewal_year,churn
4936,0,793,0.15,0,0.0,19.54,0.146694,0.0,44.31137796,0.0,25.92,25.92,1,0.03,5,10.35,26,1,2011,26,1,2017,26,1,2011,27,1,2016,0
10450,0,1978,1564.01,1978,0.0,6.51,0.1457109999999999,0.0,44.31137796,291.32,11.7,11.7,1,141.83,3,11.0,9,8,2012,9,8,2016,30,10,2013,10,8,2015,0
6060,0,1232,901.19,1232,0.0,25.33,0.144902,0.0,44.31137796,180.61,19.04,19.04,1,87.0,7,13.5,29,7,2009,29,7,2016,29,7,2009,31,7,2015,0
4244,3468,0,641.08,0,0.0,16.1,0.143227,0.0,44.31137796,0.0,26.04,26.04,3,66.14,6,10.392,2,2,2010,2,2,2016,15,12,2015,3,2,2015,0
834128,0,113655,1302.75,2053,0.0,16.09,0.1646369999999999,0.087381,44.31137796,230.6,16.66,16.66,4,150.39,6,13.2,16,7,2010,16,7,2016,16,7,2010,17,7,2015,0
5869,0,0,879.95,0,0.0,16.9,0.144902,0.0,44.31137796,0.0,9.919999999999993,9.919999999999993,1,75.75,6,13.2,6,10,2009,6,10,2016,6,10,2009,11,10,2015,1
144978,0,8312,4915.5,0,0.0,1.12,0.145789,0.0,44.31137796,0.0,6.18,6.18,1,448.37,4,13.2,22,11,2011,22,11,2016,22,11,2011,23,11,2015,0
411050,0,41722,4717.08,8182,0.0,38.74,0.1640579999999999,0.086163,44.31137796,1124.86,29.76,29.76,1,316.06,6,13.2,1,2,2010,1,2,2016,1,2,2010,2,2,2015,0
879,0,0,131.92,0,0.0,15.56,0.1457109999999999,0.0,44.31137796,0.0,21.52,21.52,1,13.59,6,13.2,29,6,2010,29,6,2016,29,6,2010,4,7,2015,0
273212,0,15417,3968.2,2739,0.0,131.39,0.114603,0.098261,40.606701,266.17,24.18,24.18,1,486.74,4,20.0,12,4,2012,12,4,2016,14,4,2015,13,4,2015,0
8955,0,758,936.97,758,0.0,129.71,0.120372,0.103487,40.606701,78.64,37.92,37.92,1,115.27,6,15.2,25,2,2010,25,2,2016,25,2,2010,26,2,2015,0
217269,0,19767,4419.85,5511,0.0,117.89,0.1152369999999999,0.100123,40.606701,542.02,3.9,3.9,1,573.85,5,20.785,1,12,2010,8,11,2016,8,11,2013,9,11,2015,0
21712,0,3495,3163.85,3495,0.0,16.81,0.141434,0.0,44.31137796,500.85,11.04,11.04,1,256.06,3,10.39,31,8,2012,31,8,2016,16,6,2015,1,9,2015,0
7502,0,1004,1077.55,995,0.0,19.62,0.141491,0.0,44.31137796,141.68,36.24,36.24,1,122.45,4,14.49,18,1,2012,17,1,2017,17,11,2015,18,1,2016,0
15040,4383,0,1625.53,0,0.0,116.84,0.117496,0.101155,40.606701,0.0,30.18,30.18,2,204.98,6,25.0,7,5,2010,16,4,2016,15,4,2015,17,4,2015,0
489,0,0,73.34,0,0.0,16.0,0.146348,0.0,46.30537836,0.0,27.44,27.44,1,6.89,6,13.2,26,10,2009,25,10,2016,26,10,2009,28,10,2015,0
61093,0,19042,6082.82,19042,0.0,143.6,0.1169,0.1000149999999999,40.606701,1900.55,248.64,248.64,1,348.93,3,166.0,30,1,2013,30,1,2016,25,6,2014,9,2,2015,0
9,0,0,1.38,0,0.0,21.97,0.146694,0.0,44.31137796,0.0,23.76,23.76,1,0.15,5,10.392,16,3,2011,16,3,2016,16,3,2011,18,3,2015,0
15551,0,737,1340.6,737,0.0,131.26,0.1165089999999999,0.101397,40.606701,64.03,8.25,8.25,1,215.75,3,43.648,23,11,2012,23,11,2016,24,5,2015,24,11,2015,0
27773,0,1758,2878.99,1758,0.0,128.55,0.1153599999999999,0.100243,40.606701,173.43,4.02,4.02,1,319.83,3,21.04,14,11,2012,14,11,2016,1,11,2015,16,11,2015,0
4213,0,0,523.18,0,0.0,16.61,0.1457109999999999,0.0,44.31137796,0.0,24.4,24.4,1,55.5,4,15.0,18,6,2012,18,6,2016,18,6,2012,23,6,2015,1
392524,0,41439,3389.28,8083,0.0,22.86,0.161743,0.083849,44.31137796,827.06,27.14,27.14,1,266.7,4,13.2,5,3,2012,5,3,2016,5,3,2012,6,3,2015,0
9521,0,1669,278.47,325,0.0,15.86,0.141434,0.0,44.31137796,46.54,5.52,5.52,1,20.87,3,10.392,12,10,2012,12,11,2016,18,9,2015,13,11,2015,0
15075,0,0,1623.64,0,0.0,117.89,0.120372,0.103487,40.606701,0.0,37.49,37.49,2,216.27,4,27.713,8,3,2012,8,3,2016,8,3,2012,9,3,2015,0
22886,0,1831,833.87,803,0.0,143.61,0.115174,0.098837,40.606701,78.69,47.16,47.16,1,94.62,4,23.1,3,4,2012,3,4,2016,3,4,2012,4,4,2015,0
21728,3784,0,2165.84,0,0.0,143.24,0.11634,0.099998,40.606701,0.0,20.4,20.4,2,264.86,4,26.4,25,7,2012,25,7,2016,16,6,2015,27,7,2015,0
7926,7235,0,1190.56,0,0.0,18.57,0.14207,0.0,44.31137796,0.0,26.04,26.04,3,124.71,6,10.392,14,1,2010,16,2,2016,17,12,2015,18,2,2015,0
4530,0,829,686.76,829,0.0,18.52,0.146694,0.0,44.31137796,123.18,28.58,28.58,1,72.98,4,12.5,5,3,2012,5,3,2016,5,3,2012,6,3,2015,1
2474,0,0,374.96,0,0.0,16.25,0.146694,0.0,44.31137796,0.0,30.22,30.22,1,38.85,3,13.2,26,3,2013,26,3,2016,26,3,2013,29,3,2015,0
7859,0,1333,1178.98,1333,0.0,18.32,0.138847,0.0,44.31137796,187.26,6.66,6.66,1,52.94,4,12.5,12,3,2012,19,11,2016,19,11,2015,13,3,2015,0
3369,0,0,358.88,0,0.0,130.78,0.115174,0.098837,40.606701,0.0,20.43,20.43,1,38.11,4,15.1,16,7,2012,16,7,2016,6,8,2013,17,7,2015,0
4656,0,324,483.07,324,0.0,134.41,0.1169099999999999,0.100572,40.606701,33.24,83.72,83.72,1,52.44,5,41.05,29,4,2011,29,4,2016,29,4,2011,30,4,2015,0
50461,4300,3776,3907.22,3776,0.0,14.28,0.143166,0.0,44.31137796,547.82,23.4,23.4,2,370.77,3,10.392,18,8,2012,18,8,2016,17,1,2016,19,8,2015,1
19330,0,0,2864.21,0,0.0,19.45,0.144142,0.0,44.31137796,0.0,31.08,31.08,1,270.48,3,13.8,2,1,2013,2,1,2017,2,1,2013,3,1,2016,0
4503,0,397,678.86,397,0.0,13.75,0.147506,0.0,45.80687796,59.31,17.1,17.1,1,68.56,5,10.35,3,11,2010,3,11,2016,3,11,2010,4,11,2015,0
7018,0,0,792.54,0,0.0,15.63,0.168242,0.089602,46.30537836,0.0,21.09,21.09,1,78.3,3,10.392,2,11,2012,2,11,2016,2,11,2012,4,11,2015,0
46192,0,2604,4565.98,2604,0.0,131.82,0.1152369999999999,0.100123,40.606701,258.12,11.11,11.11,1,529.11,5,23.1,14,9,2010,14,9,2016,14,9,2010,15,9,2015,0
94571,0,3811,2460.12,1924,0.0,131.4,0.1186359999999999,0.10175,40.606701,198.3,31.21,31.21,2,297.97,6,23.1,3,3,2010,3,3,2016,25,6,2014,9,3,2015,0
45278,0,5420,4709.83,5420,0.0,129.37,0.1169099999999999,0.100572,40.606701,554.24,8.839999999999991,8.839999999999991,1,544.24,4,18.41,2,9,2011,2,9,2016,2,9,2011,3,9,2015,0
5877,0,455,864.64,455,0.0,15.2,0.142822,0.0,44.31137796,65.29,19.2,19.2,1,87.47,4,10.392,28,5,2012,28,5,2016,14,4,2015,31,5,2015,0
788113,0,16526,3064.47,1819,0.0,127.12,0.1128599999999999,0.096521,40.606701,185.54,19.0,19.0,1,334.5,4,20.785,15,6,2012,15,6,2016,15,6,2012,23,6,2015,0
7411,43797,71,1101.74,71,0.0,13.78,0.143575,0.0,44.31137796,10.29,29.76,29.76,2,183.22,6,13.2,18,1,2010,18,1,2017,17,11,2015,19,1,2016,0
51661,0,4311,5063.16,4311,0.0,145.9,0.113323,0.096984,40.606701,409.35,8.28,8.28,1,465.3,4,17.32,13,7,2012,13,7,2016,5,11,2013,14,7,2015,0
18315,0,1459,1941.75,1459,0.0,130.69,0.1186359999999999,0.10175,40.606701,147.84,54.07,54.07,1,237.79,4,40.0,7,3,2012,7,3,2016,26,6,2014,9,3,2015,0
13685,0,0,764.95,0,0.0,18.53,0.144038,0.0,45.80687796,0.0,16.12,16.12,1,65.07,6,10.35,16,12,2009,16,12,2016,1,11,2015,17,12,2015,1
5443,54,340,173.68,137,0.0,119.53,0.1169,0.1000149999999999,40.606701,13.07,43.32,43.32,2,19.76,5,17.32,24,2,2011,24,2,2016,24,2,2011,27,2,2015,0
5203,4743,0,783.8,0,0.0,6.86,0.14346,0.0,45.80687796,0.0,20.52,20.52,5,60.62,4,13.2,9,12,2011,9,12,2016,1,11,2015,10,12,2015,0
18795,0,1821,1852.85,1821,0.0,146.08,0.1128599999999999,0.096521,40.606701,175.9,20.8,20.8,1,195.52,6,17.2,2,6,2010,11,4,2016,11,4,2014,12,4,2015,0
19108,0,2197,609.29,0,0.0,16.94,0.144038,0.0,45.80687796,0.0,20.22,20.22,1,49.96,6,13.0,19,12,2009,19,12,2016,1,11,2015,21,12,2015,0
29061,0,2826,2985.6,2826,0.0,131.76,0.1169099999999999,0.100572,40.606701,284.62,13.3,13.3,1,370.58,6,17.25,17,7,2010,17,7,2016,17,6,2014,19,7,2015,0
48108,0,0,1149.33,0,0.0,16.29,0.138847,0.0,44.31137796,0.0,13.4,13.4,1,79.1,5,13.85,29,6,2011,28,9,2016,28,9,2015,4,7,2015,0
21873,0,0,0.0,0,0.0,0.0,0.1640579999999999,0.086163,44.31137796,0.0,31.2,31.2,1,1049.5,5,13.856,11,4,2011,11,4,2016,11,4,2011,12,4,2015,0
4241,0,747,628.77,747,0.0,20.11,0.141666,0.0,44.31137796,107.11,9.919999999999993,9.919999999999993,1,44.74,3,13.2,4,10,2012,4,10,2016,27,8,2015,5,10,2015,0
67955,0,10911,4481.83,6065,0.0,132.78,0.114782,0.099665,40.606701,582.99,0.8999999999999989,0.8999999999999989,1,539.15,3,20.0,13,12,2012,13,12,2016,18,11,2015,14,12,2015,0
6207104,41532,558120,4499.15,4881,0.0,359.25,0.115174,0.098837,40.606701,556.89,40.62,40.62,2,452.72,4,65.0,7,11,2011,1,8,2016,7,11,2011,2,8,2015,0
6773,0,582,662.03,582,0.0,144.58,0.114667,0.099548,40.9390266,55.83,21.96,21.96,1,77.69,6,16.5,6,10,2009,6,10,2016,18,9,2015,9,10,2015,0
11116,29304,0,1666.63,0,0.0,7.33,0.142819,0.0,44.31137796,0.0,14.7,14.7,3,479.4,8,13.856,14,8,2007,14,8,2016,14,8,2007,16,8,2015,0
7053,0,577,290.02,164,0.0,20.02,0.144038,0.0,46.30537836,23.8,24.62,24.62,1,22.15,6,12.5,10,12,2009,10,12,2016,1,11,2015,11,12,2015,0
35042,0,3499,3563.46,3499,0.0,116.81,0.115174,0.098837,40.606701,350.32,25.02,25.02,1,434.07,5,40.0,7,8,2010,7,8,2016,7,8,2010,9,8,2015,0
80856,0,4127,1528.88,2541,0.0,140.69,0.1152369999999999,0.100123,40.606701,243.86,23.4,23.4,1,202.88,5,10.392,14,12,2010,15,1,2017,12,1,2016,13,11,2015,0
82693,0,7762,8321.43,7762,0.0,131.42,0.113323,0.096984,40.606701,748.19,16.59,16.59,1,720.9,11,24.15,24,5,2005,24,5,2016,24,5,2005,29,5,2015,0
12033,0,0,1787.12,0,0.0,19.67,0.144149,0.0,44.31137796,0.0,28.45,28.45,1,164.29,5,13.85,4,3,2011,4,3,2016,4,3,2011,9,3,2015,0
5222,0,0,519.79,0,0.0,15.32,0.147506,0.0,45.80687796,0.0,18.12,18.12,1,53.96,5,10.392,29,10,2010,29,10,2016,29,10,2010,30,10,2015,0
8097,13881,1613,1215.08,1613,0.0,18.72,0.1457109999999999,0.0,44.31137796,238.08,19.2,19.2,2,118.77,4,10.392,28,5,2012,28,5,2016,23,4,2014,3,6,2015,0
600238,0,46289,8365.63,0,0.0,43.96,0.166191,0.087548,44.31137796,0.0,6.18,6.18,1,843.99,4,13.2,26,11,2011,26,11,2016,26,11,2011,27,11,2015,0
12473,0,0,1446.5,0,0.0,23.02,0.162026,0.084143,44.31137796,0.0,23.4,23.4,1,139.63,6,10.392,15,1,2010,15,1,2017,15,1,2010,17,1,2016,0
19070,0,0,2814.29,0,0.0,15.53,0.143166,0.0,44.31137796,0.0,8.98,8.98,1,240.21,4,10.392,14,9,2011,14,9,2016,14,9,2011,15,9,2015,0
10081,458306,0,1055.54,0,0.0,121.17,0.120372,0.103487,40.606701,0.0,29.91,29.91,1,139.86,6,16.5,7,1,2010,9,3,2016,7,1,2010,10,3,2015,0
9312,0,0,1400.92,0,0.0,16.16,0.146348,0.0,45.30837756,0.0,11.84,11.84,1,137.71,6,10.392,28,12,2009,28,12,2016,28,12,2009,29,12,2015,0
26798,0,7385,0.0,5683,0.0,0.0,0.0006,0.0,0.0,0.0,23.4,23.4,1,254.0,9,10.39,28,2,2007,3,1,2017,28,2,2007,4,1,2016,0
8093,21543,1119,1029.27,1119,0.0,37.56,0.165794,0.087899,44.31137796,128.98,23.76,23.76,5,111.26,6,10.392,2,3,2010,2,3,2016,2,3,2010,9,3,2015,0
44650,0,3086,4540.5,3086,0.0,129.85,0.11634,0.099998,40.606701,302.13,71.88,71.88,1,585.63,4,48.0,8,9,2011,8,9,2016,26,8,2015,9,9,2015,0
6933,0,0,1025.73,0,0.0,16.71,0.141666,0.0,44.31137796,0.0,22.52,22.52,1,97.16,6,13.856,1,8,2009,18,6,2016,18,6,2015,4,8,2014,0
47613,0,0,122.48,0,0.0,18.72,0.140621,0.0,44.31137796,0.0,12.57,12.57,1,9.27,4,13.0,4,6,2012,18,9,2016,18,9,2013,20,9,2015,1
31690,0,3591,3203.27,3591,0.0,129.25,0.115174,0.098837,40.606701,352.74,64.6,64.6,1,285.52,3,45.67,4,6,2013,4,6,2016,1,11,2015,8,6,2015,0
6222,0,0,655.11,0,0.0,118.24,0.1157609999999999,0.099419,40.606701,0.0,19.5,19.5,1,83.96,4,17.320999999999998,5,8,2011,5,8,2016,12,7,2015,6,8,2015,0
10838,6466,164,1158.69,0,0.0,19.25,0.14531,0.0,44.31137796,0.0,33.12,33.12,3,108.8,7,13.2,9,2,2009,9,2,2016,15,12,2015,11,2,2015,0
1369334,0,97730,5473.92,4749,0.0,137.27,0.115744,0.098858,40.606701,469.84,35.81,35.81,1,493.12,4,40.0,1,3,2012,1,3,2016,1,3,2012,6,3,2015,0
18856,0,0,1967.87,0,0.0,16.18,0.142881,0.0,45.30837756,0.0,16.8,16.8,1,144.28,3,13.856,20,11,2012,20,11,2016,19,9,2015,21,11,2015,0
8605,0,1501,353.5,417,0.0,16.71,0.1457109999999999,0.0,44.31137796,61.55,19.11,19.11,1,36.74,6,10.35,1,5,2010,1,5,2016,1,5,2010,2,5,2015,0
80886,0,7198,7817.48,7198,0.0,132.85,0.113323,0.096984,40.606701,679.99,7.68,7.68,2,715.66,5,20.5,26,8,2010,25,8,2016,2,3,2015,26,8,2015,0
11352,1717,0,1683.54,0,0.0,17.16,0.145137,0.0,44.31137796,0.0,20.2,20.2,2,160.48,4,13.856,8,6,2012,8,6,2016,29,4,2015,14,6,2015,0
11322,0,693,1294.68,693,0.0,0.53,0.168242,0.089602,45.30837756,79.48,18.72,18.72,1,107.0,4,13.2,31,10,2011,31,10,2016,31,10,2011,1,11,2015,0
16262,0,0,2405.94,0,0.0,17.29,0.1457109999999999,0.0,44.31137796,0.0,23.4,23.4,1,221.92,3,10.39,16,8,2012,16,8,2016,30,10,2013,17,8,2015,1
32322,0,4119,3232.27,4119,0.0,131.76,0.1157609999999999,0.099419,40.606701,401.9,17.81,17.81,1,408.29,6,23.1,7,7,2010,6,7,2016,21,6,2015,8,7,2015,0
1823,0,0,346.03,0,28.0,16.38,0.186188,0.0,45.80687796,0.0,46.32,46.32,1,30.62,4,13.2,24,2,2012,26,2,2016,17,12,2015,27,2,2015,0
54072,0,0,416.36,0,28.0,16.19,0.186188,0.0,45.80687796,0.0,36.48,36.48,1,37.25,4,10.392,4,2,2012,27,2,2016,18,12,2015,9,3,2015,1
190142,16706,14500,18481.68,11365,30.0,131.85,0.161936,0.1363359999999999,41.1052014,1506.4,144.46,144.46,3,994.72,6,43.648,1,8,2009,1,4,2016,1,4,2015,6,8,2014,0
312696,0,27016,1643.67,84,0.0,129.61,0.115491,0.097963,40.728885,7.78,0.0,0.0,1,166.59,5,25.0,28,12,2010,31,12,2016,28,12,2010,1,1,2016,0
21527,0,0,3171.55,0,0.0,18.21,0.143166,0.0,44.31137796,0.0,21.72,21.72,1,289.86,4,13.1,14,5,2012,14,5,2016,23,4,2014,23,5,2015,0
721632,0,31055,6340.05,5750,0.0,131.78,0.115744,0.098858,40.606701,603.22,26.4,26.4,1,530.1,4,26.4,23,2,2012,23,2,2016,23,2,2012,24,2,2015,0
100815,0,10706,935.06,1207,0.0,131.38,0.1151819999999999,0.098841,40.606701,118.54,27.97,27.97,1,99.23,4,31.17,12,9,2011,12,9,2016,27,8,2015,13,9,2015,0
2539,14509,308,331.98,308,0.0,18.32,0.146694,0.0,44.31137796,45.49,26.04,26.04,2,38.33,3,10.392,4,2,2013,4,2,2016,4,2,2013,5,2,2015,0
3521,0,352,355.8,352,0.0,131.38,0.1169019999999999,0.1000149999999999,40.606701,33.86,47.64,47.64,1,37.73,8,19.05,1,1,2008,1,1,2017,1,1,2008,2,1,2016,0
5107,0,0,773.97,0,0.0,6.9,0.146694,0.0,44.31137796,0.0,27.32,27.32,1,80.72,6,13.2,15,4,2010,15,4,2016,15,4,2010,16,4,2015,0
7350,0,1847,792.68,1847,0.0,15.01,0.165793,0.0885389999999999,44.31137796,195.21,14.57,14.57,1,83.69,7,10.35,30,7,2009,30,7,2016,30,7,2009,31,7,2015,0
8624,0,665,897.65,665,0.0,129.61,0.1157609999999999,0.099419,40.606701,66.26,49.08,49.08,1,109.91,4,43.646,6,8,2011,6,8,2016,11,7,2015,7,8,2015,0
204452,0,19629,6708.28,7310,0.0,131.38,0.114481,0.098142,40.606701,656.03,20.21,20.21,1,802.86,6,22.668000000000003,25,3,2010,25,3,2016,25,3,2010,26,3,2015,0
2301,0,0,347.64,0,0.0,15.86,0.147506,0.0,46.30537836,0.0,21.64,21.64,1,35.21,5,10.392,16,10,2010,16,10,2016,16,10,2010,18,10,2015,0
8444,0,0,1277.61,0,0.0,0.0,0.147506,0.0,45.30837756,0.0,16.92,16.92,1,133.71,4,13.2,23,11,2011,23,11,2016,23,11,2011,24,11,2015,0
745902,54931,49692,1357.7,10,0.0,72.03,0.143166,0.0,44.31137796,1.45,17.82,17.82,2,136.64,5,15.0,31,8,2010,31,8,2016,31,8,2010,1,9,2015,0
3471,0,230,177.81,97,0.0,129.62,0.1169,0.1000149999999999,40.606701,9.45,49.92,49.92,1,22.86,6,20.0,3,2,2010,3,2,2016,3,2,2010,4,2,2015,0
6532,0,0,964.5,0,0.0,16.32,0.141434,0.0,44.31137796,0.0,17.58,17.58,1,77.6,6,14.8,7,8,2009,7,8,2016,16,6,2015,9,8,2015,0
31638,162579,1686,1231.62,987,0.0,131.78,0.117486,0.100597,40.606701,97.67,30.0,30.0,2,146.86,3,15.001,10,1,2013,10,1,2017,15,12,2015,11,1,2016,0
18145,882,1225,2409.55,1225,0.0,16.29,0.1620329999999999,0.084138,44.31137796,163.54,29.64,29.64,3,188.36,4,13.164,5,1,2012,5,1,2017,5,1,2012,6,1,2016,0
557205,0,98872,49.32,0,0.0,18.57,0.142174,0.0,44.44470996,0.0,0.0,0.0,1,3.21,5,10.392,15,11,2010,31,12,2016,15,11,2010,1,1,2016,0
456,11675,0,68.72,0,0.0,15.2,0.146348,0.0,46.30537836,0.0,20.16,20.16,2,9.12,6,10.2,28,12,2009,28,12,2016,1,11,2015,29,12,2015,0
16970,0,0,2459.24,0,0.0,18.43,0.141666,0.0,44.31137796,0.0,14.04,14.04,1,184.35,6,13.2,7,8,2009,7,8,2016,20,6,2015,9,8,2015,0
56641,0,0,8330.22,0,0.0,16.25,0.142819,0.0,44.31137796,0.0,16.66,16.66,1,675.69,7,13.2,28,7,2009,28,7,2016,28,7,2009,29,7,2015,0
3626,0,327,544.08,327,0.0,18.22,0.142649,0.0,44.31137796,47.26,31.32,31.32,1,57.63,4,12.5,9,1,2012,9,1,2017,18,11,2015,10,1,2016,0
35400,74,1865,2347.29,1486,0.0,17.27,0.146694,0.0,44.31137796,219.2,29.76,29.76,2,197.16,6,13.2,18,1,2010,18,1,2017,18,1,2010,19,1,2016,0
10951,0,0,1124.56,0,0.0,145.91,0.1169,0.1000149999999999,40.606701,0.0,39.6,39.6,1,147.31,4,19.8,3,2,2012,6,2,2016,3,2,2012,7,2,2015,1
7066,0,0,1059.18,0,0.0,16.76,0.1457109999999999,0.0,44.31137796,0.0,21.52,21.52,1,103.87,7,13.2,13,6,2009,13,6,2016,13,6,2009,23,6,2015,0
1097768,241914,139447,1955.11,1814,0.0,146.71,0.115174,0.098837,40.606701,175.27,19.92,19.92,2,232.17,5,16.5,12,4,2011,12,4,2016,12,4,2011,13,4,2015,0
13307,0,1009,1360.34,1009,0.0,132.15,0.114604,0.098262,40.606701,99.21,17.55,17.55,1,151.58,12,16.5,27,7,2004,27,7,2016,17,6,2015,28,7,2015,0
10508,0,1561,521.0,527,0.0,132.21,0.1169,0.1000149999999999,40.606701,52.08,66.0,66.0,1,59.23,6,26.4,11,1,2010,9,2,2016,11,1,2010,11,2,2015,0
12945,0,1121,1880.13,1121,0.0,19.51,0.141666,0.0,44.31137796,160.91,14.04,14.04,1,146.2,6,13.2,13,8,2009,13,8,2016,16,6,2015,16,8,2015,0
299238,0,15799,5536.73,2013,0.0,139.76,0.112352,0.097235,40.606701,202.23,32.15,32.15,1,458.16,3,36.0,15,3,2013,15,3,2016,2,11,2015,23,6,2015,0
1671,0,0,79.79,0,0.0,16.22,0.1457109999999999,0.0,44.31137796,0.0,12.36,12.36,1,7.7,3,10.392,31,8,2012,31,8,2016,31,8,2012,1,9,2015,0
58700,11916,3383,5989.9,3383,0.0,145.06,0.114658,0.099545,40.606701,336.53,7.72,7.72,2,651.64,6,28.5,24,9,2009,24,9,2016,24,9,2009,25,9,2015,0
10477,0,0,1554.44,0,0.0,24.24,0.142819,0.0,44.31137796,0.0,11.42,11.42,1,120.6,5,13.2,4,9,2010,4,9,2016,4,9,2010,5,9,2015,0
2771,10581,0,404.53,0,0.0,19.21,0.1383049999999999,0.0,44.31137796,0.0,18.62,18.62,3,30.04,5,13.2,4,4,2011,6,7,2016,6,7,2015,5,4,2015,0
8272,0,1083,1078.14,1083,30.0,132.14,0.161936,0.1363359999999999,41.1052014,154.19,42.8,42.8,2,60.18,10,15.001,4,10,2005,20,7,2016,20,7,2015,5,10,2014,0
5163,0,936,520.28,936,0.0,0.0,0.1151819999999999,0.098841,40.606701,91.78,85.2,85.2,1,54.65,4,95.0,9,8,2011,5,9,2016,27,8,2015,6,9,2015,0
0,0,0,0.0,0,0.0,134.91,0.092453,0.086393,59.17346796,0.0,0.0,0.0,1,0.0,6,16.0,20,8,2009,31,12,2016,20,8,2009,1,1,2016,0
3753,5098,866,562.82,866,0.0,62.86,0.147506,0.0,46.30537836,128.86,26.73,26.73,3,42.0,5,13.2,2,11,2010,2,11,2016,2,11,2010,4,11,2015,0
10717,0,2226,1098.85,2226,0.0,16.61,0.1646369999999999,0.087381,44.31137796,246.56,20.2,20.2,1,120.3,6,13.856,18,6,2010,18,6,2016,18,6,2010,23,6,2015,0
20441,0,1339,448.66,140,26.0,13.78,0.1830369999999999,0.0,45.80687796,25.75,25.32,25.32,1,28.75,4,10.392,11,6,2012,11,8,2016,16,6,2015,13,8,2015,0
2459585,544031,345010,1548.17,1456,0.0,131.76,0.1169099999999999,0.100572,40.606701,144.16,18.12,18.12,9,198.39,6,19.8,16,6,2010,16,6,2016,16,6,2010,23,6,2015,0
11076,0,1102,235.66,254,0.0,130.98,0.120372,0.103487,40.606701,25.16,34.01,34.01,1,28.61,6,15.001,4,1,2010,3,3,2016,4,1,2010,9,3,2015,0
3550287,1401366,386468,5266.37,5654,0.0,131.38,0.112922,0.09781,40.606701,502.29,1.83,1.83,2,565.32,4,27.9,24,11,2011,24,11,2016,24,11,2011,25,11,2015,0
8181,40645,0,1210.23,0,0.0,8.33,0.145789,0.0,44.31137796,0.0,7.62,7.62,2,100.1,3,14.49,3,11,2012,3,11,2016,3,11,2012,4,11,2015,0
29921,0,0,1387.32,0,0.0,9.2,0.1457109999999999,0.0,44.31137796,0.0,10.03,10.03,1,143.43,4,10.35,28,9,2011,28,9,2016,28,9,2011,29,9,2015,0
58046,7055,11636,6169.38,11636,0.0,157.82,0.1169,0.1000149999999999,40.606701,1207.19,27.6,27.6,4,563.7,3,27.713,19,3,2013,19,3,2016,2,1,2014,20,3,2015,1
35218,0,1983,3562.1,1983,0.0,140.03,0.1186359999999999,0.10175,40.606701,200.0,22.97,22.97,1,530.56,4,17.0,22,3,2012,22,3,2016,9,3,2015,23,3,2015,0
21102,3156,0,3117.68,0,0.0,17.28,0.143575,0.0,44.31137796,0.0,29.76,29.76,2,277.18,6,13.2,8,1,2010,8,1,2017,17,11,2015,10,1,2016,0
1356,0,1268,200.17,1268,0.0,18.32,0.1457109999999999,0.0,44.31137796,186.88,7.8,7.8,1,15.47,4,10.392,3,10,2011,3,10,2016,3,10,2011,4,10,2015,0
37403,0,0,3781.91,0,0.0,120.44,0.115174,0.098837,40.606701,0.0,16.12,16.12,1,480.79,12,20.95,28,7,2004,28,7,2016,28,7,2004,29,7,2015,0
3937,0,420,303.93,262,0.0,131.73,0.1169099999999999,0.100572,40.606701,26.17,25.92,25.92,1,37.07,4,16.4,4,6,2012,4,6,2016,4,6,2012,14,6,2015,0
2665,0,458,641.48,458,0.0,16.57,0.237776,0.0,44.31137796,109.37,0.12,0.12,1,282.03,3,13.856,10,1,2013,10,1,2017,10,1,2013,11,1,2016,1
3112,0,0,463.46,0,0.0,0.92,0.1457109999999999,0.0,44.31137796,0.0,33.12,33.12,1,52.1,3,13.2,17,8,2012,17,8,2016,17,8,2012,18,8,2015,1
37909,13546,4771,3900.06,4771,0.0,135.33,0.1169,0.1000149999999999,40.606701,467.8,46.56,46.56,2,465.72,5,31.05,3,2,2011,3,2,2016,3,2,2011,4,2,2015,0
4039,0,0,601.39,0,0.0,16.08,0.144902,0.0,44.31137796,0.0,13.56,13.56,1,54.67,6,11.4,3,8,2009,3,8,2016,3,8,2009,4,8,2015,0
3381,0,0,392.67,0,0.0,19.63,0.165794,0.087899,44.31137796,0.0,18.21,18.21,1,39.13,4,10.392,18,4,2012,18,11,2016,21,12,2013,31,12,2014,0
10476,0,0,700.14,0,0.0,18.23,0.163619,0.084973,45.30837756,0.0,17.67,17.67,1,57.01,6,13.856,21,12,2009,21,12,2016,1,11,2015,23,12,2015,0
643092,0,34895,1050.89,770,0.0,131.76,0.120372,0.103487,40.606701,77.97,60.36,60.36,1,122.35,6,24.15,15,2,2010,15,2,2016,15,2,2010,16,2,2015,0
52055,29471,12967,2331.86,1393,0.0,100.01,0.114588,0.097701,40.606701,127.15,24.0,24.0,2,314.89,3,16.0,4,3,2013,30,1,2016,30,1,2014,9,2,2015,0
